userid	timestamp	arm_pool
573	1241128800000	[13688, 14203, 5901, 14473, 18641, 17613, 8868, 4836, 1666, 7730, 5215, 18691, 6659, 8455, 3110, 12716, 6121, 12470, 9366, 9122, 17010, 2602, 7704, 12898, 3478]
495	1293836400000	[5154, 1725, 7833, 10629, 17148, 7217, 733, 4241, 11094, 9274, 17469, 3352, 18070, 3873, 18391, 1774, 10278, 18618, 17412, 12612, 1654, 16909, 13563, 13186, 13944]
863	1170284400000	[11191, 3107, 876, 5949, 10243, 6560, 13523, 6631, 722, 5823, 15296, 15776, 14134, 13450, 727, 3247, 25, 1372, 9216, 1419, 641, 8965, 16877, 9889, 4729]
652	1183240800000	[2864, 1600, 16358, 17924, 5714, 5180, 6361, 8954, 8218, 4945, 14859, 6248, 2915, 7904, 4056, 13978, 5463, 1009, 1960, 2442, 5471, 5918, 3218, 8906, 7833]
509	1196463600000	[10496, 6000, 3016, 11783, 4104, 12958, 6753, 8626, 7660, 4295, 15871, 4119, 4375, 1052, 9610, 4147, 8959, 11106, 18618, 7946, 17535, 3687, 800, 4996, 7745]
847	1243807200000	[1244, 13429, 188, 3682, 10262, 1171, 8100, 17660, 4074, 1006, 938, 2172, 2380, 16452, 14124, 2204, 2254, 17235, 1783, 11345, 2435, 12315, 16411, 16567, 16333]
1104	1151704800000	[1415, 14032, 748, 3682, 5791, 5868, 8133, 2456, 444, 6552, 2270, 430, 2038, 8567, 13716, 4896, 8794, 18135, 2916, 194, 1952, 12335, 7347, 9901, 3324]
495	1283292000000	[4402, 13589, 2468, 3586, 10989, 7041, 13154, 824, 5239, 8960, 1830, 1785, 12715, 6570, 1991, 15190, 1511, 5940, 9569, 6614, 7611, 11493, 231, 1729, 979]
380	1214863200000	[7900, 5017, 14753, 12014, 352, 3433, 2168, 15485, 15082, 4143, 3574, 4833, 4906, 16055, 8179, 12683, 8211, 3775, 6245, 11515, 11268, 11493, 16176, 11080, 6282]
450	1241128800000	[9286, 8782, 706, 3591, 15871, 3961, 931, 2436, 7662, 5188, 14542, 13536, 10997, 4170, 18301, 9284, 1995, 290, 1546, 18617, 2602, 4327, 2685, 14250, 17735]
1682	1204326000000	[4666, 15553, 7817, 7124, 5226, 8026, 860, 4193, 350, 3024, 823, 12826, 8467, 12004, 14838, 8112, 7227, 11291, 5521, 12000, 1789, 13686, 4585, 1541, 2757]
1617	1249077600000	[1426, 13164, 833, 15338, 10776, 8279, 3773, 13340, 8198, 10653, 6329, 7358, 12174, 15113, 16325, 5435, 11115, 16257, 12429, 3043, 5495, 209, 2146, 9795, 3588]
703	1214863200000	[843, 18443, 12832, 1890, 10074, 38, 1614, 6307, 12894, 1907, 8864, 11962, 16987, 8307, 5242, 9361, 1258, 2151, 3315, 4349, 5499, 1861, 1965, 6503, 9039]
41	1288566000000	[622, 3380, 9847, 11567, 17389, 11816, 11610, 18496, 5690, 15744, 2864, 13730, 16556, 18011, 10078, 8262, 3866, 4021, 14449, 11041, 6053, 1415, 14787, 9438, 3950]
495	1296514800000	[757, 9751, 4151, 3972, 7586, 18021, 17327, 739, 11236, 12958, 12755, 6963, 6578, 4703, 7044, 3946, 18363, 16707, 13056, 1112, 2462, 4320, 17231, 5781, 13524]
1545	1304673789731	[1943, 16327, 4943, 18110, 9843, 13086, 16545, 3330, 7242, 10665, 17108, 5503, 11649, 4414, 13312, 11039, 279, 17714, 6048, 11445, 1347, 3305, 5091, 3876, 2487]
1371	1272664800000	[701, 17913, 11617, 3414, 2955, 13075, 4543, 4031, 4261, 17148, 11037, 18262, 10608, 17111, 11378, 17077, 17501, 2790, 9449, 6577, 14513, 4298, 5250, 1546, 5216]
923	1280613600000	[2922, 7590, 18525, 2326, 17915, 9590, 174, 9436, 1238, 14853, 1295, 3354, 11353, 18374, 17952, 5726, 12312, 18492, 10074, 5964, 13688, 6947, 10791, 1327, 9237]
513	1238536800000	[1534, 686, 10804, 1946, 14250, 8646, 11045, 3865, 5501, 6705, 9847, 2265, 15763, 2607, 735, 3114, 15757, 6074, 7485, 14087, 5089, 10518, 8794, 4208, 15599]
1323	1280613600000	[1987, 4520, 5153, 6335, 7421, 9983, 5904, 11725, 6867, 5660, 18566, 9949, 11777, 3419, 13035, 13332, 2525, 2160, 5992, 18262, 5675, 12890, 14094, 12002, 5222]
1407	1204326000000	[7128, 114, 12010, 8013, 11344, 180, 15878, 1565, 13712, 16027, 12243, 2487, 316, 7913, 11916, 530, 8608, 13709, 5353, 13309, 13382, 5854, 1839, 1717, 14942]
144	1233442800000	[13716, 16744, 2361, 5985, 9980, 4233, 11641, 6422, 6967, 6857, 18328, 11238, 530, 1504, 409, 15272, 5733, 6070, 6344, 12309, 3105, 8718, 6348, 7124, 9503]
703	1291158000000	[4165, 5335, 10314, 11463, 8608, 5752, 3519, 5617, 7196, 13419, 3421, 17121, 11968, 7581, 15229, 1559, 2966, 12370, 11109, 16563, 14951, 507, 17534, 8915, 3314]
1674	1304676313429	[10569, 5830, 12956, 16421, 13430, 16206, 2563, 975, 16358, 5272, 10132, 701, 4767, 84, 13394, 13732, 6039, 584, 14463, 15962, 392, 413, 4297, 9560, 6073]
765	1162335600000	[8567, 1186, 7888, 171, 1826, 10349, 9036, 2669, 12581, 6548, 18171, 8803, 9103, 205, 7904, 17704, 5498, 13164, 8563, 7727, 15072, 2381, 4393, 13926, 15778]
753	1225494000000	[10278, 954, 18300, 1841, 15054, 2609, 11792, 13218, 943, 13637, 16164, 17338, 6671, 12017, 1256, 13040, 10563, 4793, 15201, 3302, 7458, 18302, 9144, 2037, 8276]
997	1241128800000	[1041, 18331, 6469, 7959, 8136, 16527, 164, 10705, 3807, 10307, 14341, 1044, 16977, 8249, 194, 6504, 17906, 17872, 468, 447, 16238, 4669, 8975, 2627, 2488]
160	1280613600000	[629, 17571, 5237, 7796, 6661, 7494, 979, 4729, 15865, 18169, 362, 17760, 3865, 180, 650, 2970, 15189, 17515, 17568, 13435, 5236, 16679, 3731, 6203, 11701]
64	1196463600000	[68, 11738, 18441, 7932, 8834, 14879, 17329, 441, 6571, 1645, 2239, 11077, 4493, 7929, 17687, 16814, 18615, 14067, 16151, 5615, 625, 12559, 6373, 992, 9961]
1542	1233442800000	[7227, 13308, 9893, 15214, 1033, 6181, 6694, 17530, 3086, 8675, 9704, 3240, 12973, 13360, 9325, 14154, 6878, 6668, 7677, 86, 6676, 13529, 10036, 5562, 18496]
484	1291158000000	[1044, 18356, 2154, 15597, 15444, 16022, 12031, 9416, 2598, 12433, 4568, 8233, 1559, 4025, 17886, 1919, 16182, 8729, 5488, 15406, 15892, 7662, 7501, 10629, 12359]
1811	1262300400000	[2632, 514, 18174, 18533, 8595, 4835, 447, 9284, 8916, 13671, 578, 800, 10244, 8680, 5651, 17186, 2087, 10522, 13165, 15406, 2182, 1042, 714, 2266, 18496]
1649	1288566000000	[702, 16633, 3324, 10917, 1812, 18509, 4349, 8420, 11887, 1153, 2955, 17380, 2347, 7189, 6991, 3482, 6949, 7157, 7044, 15137, 1688, 5458, 7003, 13223, 6397]
694	1214863200000	[9737, 11074, 6796, 8234, 5412, 15742, 1504, 11338, 4836, 16448, 12112, 7391, 10833, 12836, 2029, 7560, 18512, 17718, 8326, 13576, 6444, 12433, 10535, 8503, 4083]
1120	1280613600000	[1104, 6647, 17148, 9009, 7397, 5515, 13849, 4763, 382, 7426, 9170, 2978, 11036, 10594, 10145, 3115, 5092, 17078, 4957, 5901, 679, 9208, 14739, 6422, 1106]
788	1249077600000	[239, 3577, 8224, 4211, 2444, 4157, 6798, 5122, 103, 16556, 14251, 9610, 9888, 9358, 1945, 13369, 834, 12978, 6360, 467, 6850, 526, 3186, 8954, 2100]
64	1201820400000	[1122, 9545, 14527, 9449, 18553, 7100, 7463, 17509, 1652, 11917, 14796, 9836, 7830, 9051, 13607, 235, 4349, 4918, 18639, 10791, 5203, 17458, 16201, 14984, 16897]
148	1201820400000	[1985, 14227, 16021, 4928, 18329, 13503, 1879, 1933, 10814, 11602, 1329, 5682, 3473, 553, 264, 7183, 17297, 5373, 6454, 10336, 2204, 12740, 18503, 6726, 4971]
571	1230764400000	[1672, 15036, 13001, 3484, 7535, 9781, 10917, 7279, 1991, 13156, 2791, 896, 11120, 15132, 10992, 8173, 9632, 659, 4387, 17562, 3068, 4880, 12478, 11747, 12674]
530	1185919200000	[205, 1314, 1128, 3315, 8019, 3361, 7465, 2029, 10799, 13312, 7497, 6153, 7384, 15842, 4360, 3038, 9271, 16814, 8215, 1285, 9232, 944, 2782, 14882, 11537]
495	1280613600000	[1990, 8078, 16549, 13454, 9433, 8671, 16442, 4156, 12680, 16678, 107, 12710, 6286, 2092, 6502, 4214, 9752, 120, 15553, 1232, 730, 4842, 18084, 17601, 3392]
70	1212271200000	[2026, 5219, 882, 4118, 13530, 5980, 7008, 4108, 5456, 12145, 5733, 17139, 3972, 16708, 13586, 15483, 4165, 17332, 2984, 3900, 16699, 379, 1021, 12516, 3038]
923	1285884000000	[2569, 851, 88, 5105, 3561, 5415, 8102, 9044, 13535, 15547, 2919, 13590, 11722, 13040, 3124, 12755, 16709, 9391, 8252, 17344, 6502, 16249, 16545, 16438, 17924]
424	1288566000000	[11146, 6147, 6182, 9919, 10485, 4530, 7969, 2038, 17081, 2614, 9009, 1370, 1811, 9961, 912, 1120, 15699, 4861, 3511, 7908, 4058, 3979, 878, 6969, 17297]
367	1275343200000	[316, 15173, 15362, 45, 17490, 3974, 16406, 7354, 3964, 11840, 13688, 17675, 5000, 14235, 9829, 4266, 18547, 3333, 6133, 3023, 12876, 1210, 13223, 8055, 13012]
788	1251756000000	[355, 9738, 13053, 16390, 7569, 3765, 1055, 8233, 15094, 17134, 3648, 17904, 7152, 2458, 15571, 18081, 170, 1672, 13056, 17653, 7748, 6185, 13754, 15640, 15302]
1432	1143842400000	[534, 6936, 16206, 1979, 14566, 13749, 15784, 16608, 11729, 5020, 16156, 9843, 17060, 8343, 9127, 13062, 18191, 656, 18169, 6694, 15310, 5286, 1947, 14367, 15803]
1010	1230764400000	[301, 4116, 5973, 724, 4395, 9009, 3483, 3528, 4905, 17345, 3309, 4536, 4909, 938, 13553, 16964, 5111, 13378, 4861, 15730, 14937, 7428, 1323, 5970, 18458]
1155	1188597600000	[15587, 806, 6376, 11937, 5743, 4990, 8136, 17700, 13631, 1542, 10521, 2217, 16679, 3435, 6172, 11900, 1028, 16228, 12190, 17186, 3017, 9798, 4467, 18398, 9594]
1311	1183240800000	[492, 1892, 13935, 16409, 338, 4097, 5733, 13895, 11927, 4060, 16527, 3580, 13686, 4492, 17405, 783, 17530, 2270, 17890, 8010, 1686, 2616, 18529, 3604, 3877]
1014	1151704800000	[744, 12338, 13624, 10814, 1795, 7476, 8261, 10517, 3068, 9736, 4419, 12010, 68, 10393, 2886, 12821, 3600, 1964, 8954, 17703, 2172, 11747, 899, 14867, 9893]
212	1212271200000	[903, 79, 376, 8418, 16497, 2118, 4884, 5759, 4825, 4131, 3686, 1171, 4164, 6505, 13211, 4377, 18158, 1327, 3586, 735, 17854, 10186, 3648, 7189, 9434]
971	1212271200000	[5348, 9036, 1403, 13567, 14489, 17970, 2900, 17616, 7124, 16695, 13632, 6855, 2133, 10804, 4911, 6804, 381, 3965, 3440, 8584, 3110, 1875, 12984, 4952, 9216]
923	1304700117313	[2451, 7840, 9449, 4539, 12287, 1042, 5866, 5091, 12941, 3522, 15626, 946, 8878, 7468, 15448, 4735, 18106, 2013, 1579, 5608, 3673, 7069, 17178, 10712, 2086]
248	1193871600000	[71, 822, 2387, 3022, 14513, 2509, 5867, 3079, 13236, 10090, 2587, 18681, 6939, 9964, 10382, 8351, 15375, 17956, 5442, 6293, 2439, 8404, 16660, 14930, 13896]
1830	1228086000000	[604, 4261, 8215, 1723, 458, 11079, 8354, 11280, 1911, 7217, 688, 3095, 13201, 7881, 13425, 18224, 17523, 1569, 584, 7587, 8155, 1906, 14525, 1534, 3200]
1467	1270072800000	[10968, 7037, 5631, 5836, 10476, 4193, 9934, 8597, 3490, 6808, 8420, 18244, 9414, 11031, 9929, 5219, 9506, 691, 15047, 6373, 13830, 9659, 12197, 9982, 2591]
1219	1291158000000	[1377, 1691, 12442, 18520, 2397, 12902, 1549, 16332, 10705, 2608, 9877, 4825, 2595, 11182, 4393, 8292, 6871, 4102, 10107, 18261, 2133, 7539, 10953, 2376, 18402]
1057	1283292000000	[621, 16878, 16327, 4618, 15597, 16242, 8261, 9752, 2282, 10418, 16427, 17928, 10765, 6382, 16923, 1457, 10612, 9342, 8100, 12966, 17887, 15253, 11455, 13657, 8268]
248	1193871600000	[4988, 7802, 4549, 1239, 12978, 13712, 13957, 4872, 2895, 3234, 7378, 11227, 14578, 4929, 4140, 11039, 5700, 7745, 2462, 10545, 4675, 1341, 6597, 2596, 17283]
1407	1204326000000	[1827, 9216, 18389, 1330, 9217, 8916, 16255, 4164, 13698, 1182, 642, 4191, 12519, 3361, 4154, 12135, 17542, 18282, 15363, 11417, 3948, 12687, 4261, 5093, 7816]
1323	1280613600000	[2473, 18261, 9953, 7480, 13982, 8680, 1538, 16107, 12810, 13507, 3446, 8503, 10630, 18709, 4025, 3873, 15046, 3047, 9781, 721, 18509, 2954, 8432, 9931, 4788]
936	1272664800000	[257, 3230, 5949, 18395, 4025, 13357, 17253, 1104, 15764, 5147, 16531, 8348, 9718, 6594, 12638, 18716, 13735, 11795, 11079, 2488, 2916, 13553, 11904, 16749, 16612]
788	1267398000000	[2392, 1858, 7662, 3446, 12559, 10851, 730, 4002, 3831, 17111, 14959, 716, 376, 8600, 6026, 4610, 8466, 6761, 17961, 2021, 1499, 17646, 2502, 9242, 9447]
379	1230764400000	[67, 10943, 5628, 9108, 737, 2349, 2451, 5083, 54, 7805, 13165, 9971, 9144, 5456, 2759, 17113, 17023, 13498, 16792, 465, 1189, 12745, 5896, 3435, 1186]
379	1298934000000	[13543, 5437, 6552, 15795, 5659, 507, 14124, 4083, 14699, 17956, 2747, 12337, 9865, 6938, 12966, 15109, 17496, 106, 18460, 14645, 4417, 11829, 11516, 12160, 5750]
1010	1228086000000	[898, 1517, 858, 13211, 3965, 10577, 13570, 18441, 8160, 18160, 1800, 10810, 16746, 3625, 4303, 14546, 7144, 9342, 8398, 1042, 15107, 8275, 6472, 2573, 12527]
1771	1275343200000	[174, 14666, 6717, 14144, 6331, 1456, 6901, 3344, 9043, 10101, 7724, 4118, 13186, 4095, 7189, 40, 5302, 12444, 11931, 180, 4290, 11751, 1538, 4196, 7003]
70	1222812000000	[19, 463, 14396, 5068, 17891, 11354, 3706, 6246, 18038, 17660, 9240, 11100, 15513, 13616, 5003, 11887, 5519, 17488, 13418, 15973, 16735, 17652, 15853, 9477, 16637]
897	1241128800000	[715, 12276, 4423, 7140, 3713, 17113, 17293, 15645, 16246, 5507, 1832, 6819, 376, 12987, 11243, 14753, 9475, 11353, 3531, 11517, 1945, 1631, 16904, 14476, 5478]
373	1270072800000	[292, 9285, 7724, 5618, 4325, 4831, 5015, 6192, 8020, 1569, 6, 2493, 323, 5075, 17189, 1691, 9414, 7084, 14529, 655, 307, 2447, 6546, 4100, 13156]
854	1212271200000	[15688, 15389, 11182, 3987, 9105, 10728, 811, 14919, 3773, 17337, 6895, 18737, 5190, 3306, 832, 2154, 5752, 18430, 13086, 3333, 14033, 2971, 126, 16641, 13201]
1432	1143842400000	[975, 699, 5968, 8045, 11776, 4779, 13332, 17077, 1443, 590, 11795, 13340, 5410, 12388, 10832, 17231, 17420, 2873, 11879, 15720, 10174, 13698, 9240, 18673, 4996]
495	1280613600000	[548, 876, 2076, 1311, 8811, 3683, 10948, 1685, 10926, 15338, 6547, 4325, 17676, 10573, 1210, 14138, 1048, 4033, 12566, 724, 7569, 12713, 16167, 1821, 16608]
638	1264978800000	[3729, 10828, 11234, 3735, 346, 5180, 3492, 5299, 2854, 5836, 4884, 1447, 11669, 6772, 2373, 11378, 5618, 12958, 4952, 1621, 4746, 7356, 16442, 4327, 4102]
983	1209592800000	[12116, 9862, 6614, 216, 2387, 6960, 1275, 17880, 12902, 2460, 18557, 7177, 3945, 17667, 7620, 12229, 16344, 16956, 18195, 9764, 18237, 10248, 1818, 4611, 2666]
899	1277935200000	[12638, 13092, 5942, 7048, 8555, 8358, 13508, 1092, 11958, 7552, 14315, 5247, 9230, 246, 885, 918, 16665, 18333, 4589, 12228, 10891, 11980, 6376, 16136, 14214]
645	1277935200000	[999, 5429, 6857, 11388, 17385, 7216, 4697, 9002, 12953, 13508, 16992, 928, 6013, 13054, 11728, 8091, 4289, 3634, 16607, 637, 6559, 15744, 734, 2320, 946]
1354	1185919200000	[14946, 11783, 858, 16694, 3686, 15694, 9934, 14558, 14650, 3545, 8435, 7336, 12279, 6319, 11286, 855, 16026, 13997, 3773, 4896, 4068, 8596, 9282, 4110, 6578]
788	1251756000000	[11062, 8803, 6340, 7166, 13234, 2669, 10656, 2694, 10718, 5232, 6247, 5822, 2480, 17587, 10561, 2543, 3588, 17712, 4399, 15918, 9170, 460, 1052, 9839, 15776]
425	1162335600000	[198, 7708, 3560, 14505, 6117, 11223, 609, 10858, 17520, 14568, 562, 4687, 6915, 14666, 9196, 15574, 11138, 14668, 5796, 5424, 9448, 1533, 8991, 1627, 17616]
212	1262300400000	[8296, 4662, 9544, 9445, 5617, 10090, 1023, 12956, 12366, 2390, 11854, 15915, 17478, 5216, 4414, 6891, 691, 10975, 656, 11916, 2354, 4678, 8173, 9001, 7876]
144	1230764400000	[11081, 10194, 1092, 7865, 11588, 11530, 16660, 5908, 5814, 10752, 6602, 5610, 13307, 5914, 9836, 12981, 5867, 4784, 4879, 55, 312, 4573, 17081, 12244, 15034]
214	1272664800000	[292, 10565, 17645, 11753, 15159, 10543, 4213, 3174, 1983, 16837, 5195, 16977, 6223, 13037, 531, 5132, 14762, 9026, 1293, 4928, 6800, 11182, 13895, 6000, 14735]
1814	1193871600000	[229, 3596, 17571, 2473, 10665, 16206, 12658, 16363, 10382, 12717, 10065, 107, 13075, 6979, 10674, 5029, 11615, 5499, 8743, 12375, 1567, 17293, 17956, 5830, 1228]
953	1233442800000	[1079, 887, 7550, 14499, 16904, 15192, 10436, 2538, 1447, 714, 13932, 7066, 11064, 16551, 17363, 10925, 11773, 17986, 18282, 15551, 18281, 16956, 17333, 14957, 2524]
1399	1209592800000	[15507, 17562, 8551, 11715, 14745, 17513, 10306, 6131, 16017, 13244, 14143, 16556, 11470, 4809, 9127, 18541, 17226, 8439, 11995, 1452, 7378, 17051, 6514, 724, 1597]
638	1257030000000	[17598, 10828, 13598, 643, 5675, 11061, 3017, 8305, 4800, 11166, 3866, 3154, 11352, 3973, 8570, 2133, 606, 6210, 10703, 7594, 3360, 18670, 2439, 16667, 7172]
319	1235862000000	[174, 10758, 2402, 13988, 2435, 4943, 10057, 7167, 10814, 12215, 13127, 4997, 6444, 1133, 3948, 1802, 14125, 9157, 188, 1179, 9762, 15889, 3392, 9882, 15277]
206	1185919200000	[5412, 2373, 18629, 3769, 5619, 13637, 1204, 292, 266, 7429, 12112, 681, 8161, 15753, 6851, 920, 13541, 782, 1523, 13037, 2959, 15998, 2272, 11963, 5191]
1711	1298934000000	[292, 3089, 238, 13319, 1785, 14838, 8391, 11174, 1020, 16316, 10101, 15391, 15878, 8173, 5804, 641, 4948, 11609, 206, 3536, 7442, 2480, 4208, 17105, 103]
1272	1212271200000	[12717, 13211, 11773, 5151, 1534, 12400, 18226, 16350, 2746, 1580, 5688, 16837, 16206, 9683, 15448, 885, 1098, 17278, 11797, 8803, 12570, 11298, 14033, 12993, 6074]
652	1285884000000	[875, 660, 14649, 11550, 15317, 14889, 5381, 6136, 3762, 16207, 419, 18186, 3720, 1756, 3334, 12038, 11799, 1092, 1509, 4320, 14488, 15173, 17642, 17077, 11717]
1161	1207000800000	[6120, 9624, 16405, 2834, 14652, 2184, 14566, 8154, 2991, 10889, 1019, 14852, 1763, 11714, 4828, 2466, 8432, 6053, 15539, 8269, 7, 1945, 4259, 4168, 7788]
1507	1233442800000	[8827, 4920, 5527, 14945, 1057, 11604, 11388, 17759, 4132, 15533, 992, 10960, 2909, 13228, 3310, 3775, 174, 13211, 9716, 1249, 11236, 2608, 10810, 11795, 8362]
1155	1264978800000	[10748, 16705, 8822, 2118, 11796, 12214, 12561, 5704, 6249, 14768, 10278, 6348, 2615, 13094, 10379, 14942, 14638, 2450, 10695, 9766, 13372, 9212, 1573, 13437, 7167]
440	1288566000000	[289, 15593, 7411, 15191, 15564, 11345, 8946, 9982, 13637, 14796, 9552, 10850, 1299, 16502, 3310, 12289, 5222, 141, 16032, 8808, 12276, 6353, 9706, 15905, 8166]
47	1264978800000	[289, 5629, 10602, 979, 805, 4294, 18169, 11203, 6824, 3588, 9071, 4361, 12190, 3648, 11833, 6130, 10862, 7522, 11242, 3625, 5521, 12215, 734, 12359, 2266]
1316	1262300400000	[386, 2101, 9391, 9161, 2955, 13664, 18389, 1557, 3192, 2791, 17553, 3110, 1395, 11923, 14122, 1573, 360, 15662, 7832, 5546, 10642, 1885, 9232, 369, 3781]
429	1296514800000	[4182, 3301, 15054, 13382, 966, 881, 12285, 4387, 15682, 2458, 15447, 2376, 1541, 16253, 13010, 1835, 8915, 17818, 18193, 11293, 13503, 7530, 17082, 3807, 4125]
1537	1277935200000	[18438, 592, 2775, 5183, 8102, 389, 1756, 1443, 4596, 6528, 10780, 2497, 3773, 15375, 3635, 14749, 6048, 17478, 466, 890, 7287, 993, 7404, 16006, 4302]
92	1204326000000	[999, 18682, 1052, 7388, 17501, 5456, 881, 7737, 15660, 13137, 8916, 3104, 6452, 7670, 8268, 12616, 15109, 3687, 14931, 14746, 7533, 14184, 539, 4422, 15360]
1071	1251756000000	[1001, 3429, 7428, 7788, 12055, 8060, 978, 9485, 3943, 6646, 10149, 2894, 16792, 15103, 10674, 16902, 4402, 4344, 4363, 2955, 4763, 10250, 10777, 10515, 10961]
1771	1267398000000	[3315, 1463, 10891, 14837, 4474, 16027, 3294, 215, 1910, 10143, 9285, 1800, 7234, 3641, 1601, 691, 4125, 1964, 897, 11445, 9324, 3556, 11652, 9529, 9120]
1014	1175378400000	[7560, 10502, 13581, 524, 5436, 18460, 8131, 5791, 9767, 16201, 5311, 17522, 6855, 4350, 15846, 16132, 14851, 3762, 894, 12335, 5109, 11536, 1812, 4586, 13306]
29	1304596460325	[757, 13567, 3370, 13452, 2666, 3945, 6788, 4952, 15426, 11904, 12739, 7343, 1517, 7021, 4732, 11116, 2723, 10592, 3765, 11028, 4253, 10561, 5947, 6636, 5176]
216	1246399200000	[2940, 15586, 11074, 4092, 10307, 3836, 4237, 16364, 10961, 8420, 9010, 3983, 1593, 18623, 468, 2022, 13890, 714, 15723, 7552, 4934, 7947, 8173, 15036, 6873]
923	1275343200000	[279, 5190, 12289, 14687, 17685, 11463, 7049, 11979, 13275, 4164, 11039, 13437, 3629, 6044, 6788, 13680, 5623, 11606, 14663, 18106, 11741, 5711, 14733, 3388, 18681]
1682	1207000800000	[5299, 2831, 9105, 11077, 9975, 17640, 17228, 1249, 18266, 8689, 17531, 3288, 5536, 1992, 1880, 890, 2713, 12630, 2572, 3348, 13658, 9552, 9625, 5515, 6553]
1296	1220220000000	[14529, 11659, 7217, 13849, 15362, 14640, 9077, 4058, 7925, 17189, 3193, 12659, 7017, 13843, 4742, 14287, 16666, 5822, 16961, 1470, 3858, 3087, 7677, 7128, 3085]
204	1267398000000	[4355, 10822, 344, 17894, 7098, 15370, 5918, 214, 15876, 10580, 2925, 7140, 17458, 4102, 10559, 2835, 13025, 18430, 5866, 888, 8020, 10642, 14851, 15640, 13976]
1104	1217541600000	[620, 16352, 6871, 1251, 18042, 3495, 17667, 11, 3604, 9516, 6949, 2865, 14444, 3026, 3982, 1333, 1093, 10322, 4331, 7902, 14638, 1292, 16344, 12118, 6796]
1167	1259622000000	[3400, 7704, 4779, 3952, 7663, 12201, 15485, 11205, 4115, 1549, 3000, 17327, 10218, 4850, 2871, 11939, 11207, 3599, 11060, 15837, 5716, 15803, 6301, 506, 12640]
1830	1251756000000	[8991, 13026, 4009, 5984, 18398, 5810, 11980, 16197, 4199, 13743, 1640, 13749, 7892, 17652, 2914, 16500, 17645, 17914, 15948, 4831, 12768, 4469, 3313, 17111, 1244]
1537	1277935200000	[562, 16435, 12099, 9683, 2425, 13926, 16228, 4043, 9249, 5249, 3504, 5415, 17478, 1807, 5610, 9045, 4940, 16370, 14247, 2864, 11207, 2972, 5711, 4101, 17081]
264	1146434400000	[2899, 407, 13690, 69, 2184, 14651, 1634, 14124, 11024, 17535, 14978, 12810, 3534, 4095, 9762, 14024, 2835, 14779, 16255, 6451, 13168, 17111, 2526, 12309, 2160]
495	1280613600000	[14634, 17985, 7041, 8155, 9286, 17253, 2948, 8111, 10194, 17674, 15456, 12337, 13530, 1631, 3436, 18387, 11756, 15586, 532, 4988, 7855, 17294, 15691, 241, 18011]
206	1191189600000	[9467, 11164, 5497, 6771, 11283, 17515, 2606, 16452, 7345, 2600, 826, 12008, 2211, 6774, 18047, 2919, 1759, 7121, 7128, 2195, 7566, 16915, 2655, 10665, 4916]
1510	1246399200000	[3694, 15477, 17656, 7523, 5, 6507, 2534, 11659, 4298, 7713, 382, 12917, 14636, 5322, 11572, 10563, 11386, 18713, 4140, 6950, 2836, 13364, 13605, 1347, 17906]
15	1304596273351	[5151, 12794, 909, 5480, 15426, 6004, 1070, 9697, 3528, 7039, 3026, 7349, 735, 6778, 4448, 3470, 1166, 8326, 16002, 10890, 15321, 8091, 16138, 8188, 11344]
1134	1304613631825	[1513, 18512, 10941, 7358, 567, 2929, 6735, 876, 13185, 11482, 9863, 441, 17189, 8714, 15785, 15448, 8906, 6654, 915, 5726, 15662, 5547, 11361, 5807, 2549]
1074	1246399200000	[4170, 13189, 10968, 2458, 338, 4107, 263, 9366, 5325, 4819, 264, 2751, 8370, 8940, 3349, 7138, 3388, 9015, 15191, 17951, 17642, 1984, 7900, 5824, 8276]
638	1243807200000	[5914, 13418, 6533, 1755, 5329, 14558, 3287, 11804, 2937, 6881, 8663, 391, 3702, 6882, 16749, 6774, 18422, 7673, 15365, 12118, 6075, 7217, 1818, 5302, 15272]
859	1293836400000	[1549, 13429, 15164, 10396, 18300, 6950, 8770, 13849, 5075, 5628, 17438, 1461, 11646, 3724, 1238, 17132, 6646, 2736, 13289, 16411, 5554, 12391, 8573, 9714, 3564]
215	1167606000000	[6824, 14649, 1600, 9193, 7582, 1712, 5992, 2831, 8275, 11884, 3877, 7358, 12138, 11881, 7003, 13089, 8916, 5483, 2085, 2086, 16411, 3027, 13419, 5251, 17985]
1816	1249077600000	[2381, 18553, 15177, 9071, 4652, 2189, 3216, 11352, 17787, 11223, 5036, 18245, 3205, 749, 13754, 1956, 2563, 4257, 18709, 9549, 1729, 6827, 12538, 7969, 3380]
995	1222812000000	[15361, 8319, 8091, 13224, 4169, 9438, 15161, 10129, 5704, 10975, 12335, 15302, 12118, 2033, 10415, 8324, 3931, 978, 17628, 4028, 16156, 2713, 2561, 11968, 8633]
688	1180648800000	[10885, 354, 6895, 2385, 10496, 10174, 2937, 10691, 12359, 6923, 13023, 16310, 12605, 156, 9782, 11887, 6901, 18691, 17894, 2549, 14315, 13988, 943, 14966, 2742]
706	1291158000000	[1453, 6633, 2584, 8418, 3991, 14950, 16900, 5122, 5447, 823, 7058, 2379, 9610, 7789, 2627, 2747, 18047, 3603, 12740, 13945, 11283, 14005, 17350, 13576, 2854]
1153	1251756000000	[1041, 11028, 7210, 6518, 979, 2812, 16604, 2854, 14896, 3875, 8827, 3750, 6875, 372, 14221, 16453, 2562, 14797, 14663, 9624, 3362, 10837, 12959, 5697, 5430]
